ibex_close,tasa_desempleo,prima,pib_trim_per_capita,deuda_perc_pib
11064.7001953125,19.8,79.0,5.7,54.87
10821.900390625,19.8,92.0,5.7,54.87
10918.2001953125,19.8,94.0,5.7,54.87
10939.2998046875,19.8,101.0,5.7,54.87
10480.900390625,19.8,114.0,5.7,54.87
10167.0,19.8,117.0,5.7,54.87
10441.0,19.8,108.0,5.7,54.87
10492.2001953125,19.8,102.0,5.7,54.87
10422.7998046875,20.0,99.0,5.7,55.7
9859.099609375,20.0,116.0,5.7,55.7
9635.2001953125,20.0,134.0,5.7,55.7
9352.599609375,20.0,164.0,5.7,55.7
9046.099609375,20.0,160.0,5.7,55.7
10351.900390625,20.0,105.0,5.7,55.7
10008.599609375,20.0,104.0,5.7,55.7
10089.7998046875,20.0,103.0,5.7,55.7
9977.5,20.0,104.0,5.7,55.7
9314.7001953125,20.0,112.0,5.7,55.7
9286.099609375,20.0,115.0,5.7,55.7
9627.599609375,20.0,118.0,5.7,55.7
9376.5,20.0,128.0,5.7,55.7
9270.5,20.0,139.0,5.7,55.7
9407.2998046875,20.0,141.0,5.7,55.7
9287.900390625,20.0,144.0,5.7,55.7
9004.400390625,20.0,157.0,5.7,55.7
9042.599609375,20.0,160.0,5.7,55.7
9334.900390625,20.0,155.0,5.7,55.7
9425.5,20.0,156.0,5.7,55.7
9359.400390625,20.0,164.0,5.7,55.7
9299.7001953125,20.1,168.0,5.7,57.01
9268.0,20.1,179.0,5.7,57.01
9276.2001953125,20.1,189.0,5.7,57.01
8923.400390625,20.1,200.0,5.7,57.01
8795.2998046875,20.1,208.0,5.7,57.01
8669.7998046875,20.1,212.0,5.7,57.01
8868.7001953125,20.1,205.0,5.7,57.01
9198.2001953125,20.1,191.0,5.7,57.01
9561.7001953125,20.1,191.0,5.7,57.01
9584.0,20.1,208.0,5.7,57.01
9742.0,20.1,211.0,5.7,57.01
9683.2998046875,20.1,224.0,5.7,57.01
9755.099609375,20.1,216.0,5.7,57.01
9971.7998046875,20.1,192.0,5.7,57.01
10071.900390625,20.1,173.0,5.7,57.01
10016.099609375,20.1,185.0,5.7,57.01
9886.0,20.1,193.0,5.7,57.01
9586.5,20.1,189.0,5.7,57.01
9535.0,20.1,186.0,5.7,57.01
9688.5,20.1,197.0,5.7,57.01
9160.400390625,20.1,205.0,5.7,57.01
9263.400390625,20.1,202.0,5.7,57.01
9178.2001953125,19.9,204.0,5.7,56.93
9250.7998046875,19.9,197.0,5.7,56.93
9281.5,19.9,208.0,5.7,56.93
9615.0,19.9,211.0,5.7,56.93
9987.400390625,19.9,208.0,5.7,56.93
10080.5,19.9,204.0,5.7,56.93
10127.2998046875,19.9,197.0,5.7,56.93
10058.2001953125,19.9,198.0,5.7,56.93
10259.5,19.9,190.0,5.7,56.93
10278.5,19.9,198.0,5.7,56.93
10160.2001953125,19.9,198.0,5.7,56.93
9991.7001953125,19.9,193.0,5.7,56.93
9929.7998046875,19.9,182.0,5.7,56.93
10061.2998046875,19.9,172.0,5.7,56.93
10040.7998046875,19.9,170.0,5.7,56.93
10302.900390625,19.9,168.0,5.7,56.93
10388.2001953125,19.9,165.0,5.7,56.93
10506.7001953125,19.9,150.0,5.7,56.93
10645.0,19.9,140.0,5.7,56.93
10643.900390625,19.9,150.0,5.7,56.93
10659.5,19.9,155.0,5.7,56.93
10499.7998046875,19.9,156.0,5.7,56.93
10835.400390625,20.0,147.0,5.7,56.91
10871.400390625,20.0,153.0,5.7,56.91
10843.2998046875,20.0,157.0,5.7,56.91
10840.0,20.0,158.0,5.7,56.91
10651.099609375,20.0,155.0,5.7,56.91
10812.599609375,20.0,151.0,5.7,56.91
10718.5,20.0,164.0,5.7,56.91
10374.7998046875,20.0,169.0,5.7,56.91
10342.400390625,20.0,176.0,5.7,56.91
10275.7998046875,20.0,187.0,5.7,56.91
10258.2998046875,20.0,188.0,5.7,56.91
10369.5,20.0,174.0,5.7,56.91
10391.0,20.0,172.0,5.7,56.91
10238.0,20.0,176.0,5.7,56.91
10094.2998046875,20.0,182.0,5.7,56.91
10221.2001953125,20.0,178.0,5.7,56.91
10052.2998046875,20.0,186.0,5.7,56.91
9894.0,20.0,185.0,5.7,56.91
10004.400390625,20.0,187.0,5.7,56.91
10148.2001953125,20.0,185.0,5.7,56.91
10136.0,20.0,196.0,5.7,56.91
10187.0,20.0,194.0,5.7,56.91
10544.7998046875,20.1,184.0,5.7,58.02
10537.599609375,20.1,175.0,5.7,58.02
10599.400390625,20.1,166.0,5.7,58.02
10622.7001953125,20.1,173.0,5.7,58.02
10479.099609375,20.1,179.0,5.7,58.02
10586.2001953125,20.1,175.0,5.7,58.02
10712.900390625,20.1,172.0,5.7,58.02
10689.599609375,20.1,172.0,5.7,58.02
10765.2001953125,20.1,172.0,5.7,58.02
10806.599609375,20.1,177.0,5.7,58.02
10751.7998046875,20.1,176.0,5.7,58.02
10716.7998046875,20.1,173.0,5.7,58.02
10588.599609375,20.1,179.0,5.7,58.02
10743.099609375,20.1,176.0,5.7,58.02
10762.5,20.1,175.0,5.7,58.02
10555.2001953125,20.1,179.0,5.7,58.02
10501.5,20.1,183.0,5.7,58.02
10727.599609375,20.1,180.0,5.7,58.02
10613.0,20.1,187.0,5.7,58.02
10590.7001953125,20.1,193.0,5.7,58.02
10486.7998046875,20.1,197.0,5.7,58.02
10514.5,20.1,187.0,5.7,58.02
10450.099609375,20.1,182.0,5.7,59.32
10383.0,20.1,181.0,5.7,59.32
10651.2001953125,20.1,178.0,5.7,59.32
10700.2001953125,20.1,179.0,5.7,59.32
10740.2998046875,20.1,177.0,5.7,59.32
10720.7998046875,20.1,175.0,5.7,59.32
10700.7998046875,20.1,171.0,5.7,59.32
10648.2001953125,20.1,175.0,5.7,59.32
10866.099609375,20.1,176.0,5.7,59.32
10849.7001953125,20.1,169.0,5.7,59.32
10868.2001953125,20.1,161.0,5.7,59.32
10897.7001953125,20.1,162.0,5.7,59.32
10895.2998046875,20.1,163.0,5.7,59.32
10896.900390625,20.1,163.0,5.7,59.32
10892.2998046875,20.1,165.0,5.7,59.32
10924.7998046875,20.1,166.0,5.7,59.32
10870.2998046875,20.1,161.0,5.7,59.32
10797.7998046875,20.1,157.0,5.7,59.32
10700.099609375,20.1,161.0,5.7,59.32
10753.5,20.1,164.0,5.7,59.32
10812.900390625,20.1,170.0,5.7,59.32
10649.5,20.2,177.0,5.7,59.89
10762.099609375,20.2,182.0,5.7,59.89
10569.5,20.2,187.0,5.7,59.89
10602.7998046875,20.2,196.0,5.7,59.89
10428.099609375,20.2,194.0,5.7,59.89
10291.7998046875,20.2,202.0,5.7,59.89
10409.7998046875,20.2,198.0,5.7,59.89
10235.400390625,20.2,206.0,5.7,59.89
10149.5,20.2,223.0,5.7,59.89
10226.7998046875,20.2,203.0,5.7,59.89
10349.7001953125,20.2,195.0,5.7,59.89
10095.400390625,20.2,198.0,5.7,59.89
10189.2998046875,20.2,204.0,5.7,59.89
10325.2998046875,20.2,202.0,5.7,59.89
10271.7001953125,20.2,203.0,5.7,59.89
9996.400390625,20.2,209.0,5.7,59.89
9691.7998046875,20.2,236.0,5.7,59.89
9742.599609375,20.2,244.0,5.7,59.89
9721.7998046875,20.2,252.0,5.7,59.89
9547.2001953125,20.2,246.0,5.7,59.89
9324.7001953125,20.2,271.0,5.7,59.89
9267.2001953125,20.2,290.0,5.7,59.89
9678.400390625,20.4,255.0,5.7,60.27
9947.599609375,20.4,233.0,5.7,60.27
10014.7998046875,20.4,227.0,5.7,60.27
9889.900390625,20.4,234.0,5.7,60.27
9924.7001953125,20.4,229.0,5.7,60.27
10078.400390625,20.4,225.0,5.7,60.27
10185.5,20.4,237.0,5.7,60.27
10121.900390625,20.4,248.0,5.7,60.27
10151.2001953125,20.4,252.0,5.7,60.27
10162.7001953125,20.4,251.0,5.7,60.27
10009.7998046875,20.4,240.0,5.7,60.27
10010.2998046875,20.4,246.0,5.7,60.27
9898.099609375,20.4,254.0,5.7,60.27
9996.099609375,20.4,255.0,5.7,60.27
10203.400390625,20.4,257.0,5.7,60.27
10183.5,20.4,255.0,5.7,60.27
10106.900390625,20.4,253.0,5.7,60.27
9899.0,20.4,248.0,5.7,60.27
9903.5,20.4,252.0,5.7,60.27
9981.5,20.4,249.0,5.7,60.27
9859.099609375,20.4,253.0,5.7,60.27
9888.2998046875,20.4,253.0,5.7,61.47
9888.400390625,20.4,246.0,5.7,61.47
9801.400390625,20.4,238.0,5.7,61.47
9702.7001953125,20.4,257.0,5.7,61.47
9560.7001953125,20.4,267.0,5.7,61.47
9437.7998046875,20.4,268.0,5.7,61.47
9582.099609375,20.4,259.0,5.7,61.47
10101.2001953125,20.4,242.0,5.7,61.47
10370.7998046875,20.4,232.0,5.7,61.47
10385.099609375,20.4,231.0,5.7,61.47
10280.0,20.4,240.0,5.7,61.47
10583.400390625,20.4,237.0,5.7,61.47
10556.5,20.4,226.0,5.7,61.47
10636.900390625,20.4,218.0,5.7,61.47
10829.099609375,20.4,202.0,5.7,61.47
10815.400390625,20.4,198.0,5.7,61.47
10664.400390625,20.4,205.0,5.7,61.47
10670.7001953125,20.4,224.0,5.7,61.47
10828.7001953125,20.4,228.0,5.7,61.47
10747.0,20.4,230.0,5.7,61.47
10806.0,20.4,222.0,5.7,61.47
10967.900390625,20.5,199.0,5.7,62.97
11010.2001953125,20.5,183.0,5.7,62.97
10860.7001953125,20.5,195.0,5.7,62.97
10854.7001953125,20.5,189.0,5.7,62.97
10922.599609375,20.5,199.0,5.7,62.97
10965.099609375,20.5,205.0,5.7,62.97
10935.599609375,20.5,200.0,5.7,62.97
10791.900390625,20.5,202.0,5.7,62.97
10803.599609375,20.5,207.0,5.7,62.97
10774.7001953125,20.5,215.0,5.7,62.97
10826.2001953125,20.5,213.0,5.7,62.97
11047.7998046875,20.5,211.0,5.7,62.97
11113.0,20.5,218.0,5.7,62.97
11068.099609375,20.5,213.0,5.7,62.97
10810.5,20.5,216.0,5.7,62.97
10701.900390625,20.5,220.0,5.7,62.97
10633.400390625,20.5,221.0,5.7,62.97
10647.599609375,20.5,224.0,5.7,62.97
10822.7001953125,20.5,225.0,5.7,62.97
10850.7998046875,20.5,221.0,5.7,62.97
10761.900390625,20.6,218.0,5.7,64.43
10643.7998046875,20.6,212.0,5.7,64.43
10566.900390625,20.6,207.0,5.7,64.43
10498.7001953125,20.6,210.0,5.7,64.43
10495.7001953125,20.6,210.0,5.7,64.43
10568.7001953125,20.6,216.0,5.7,64.43
10559.5,20.6,220.0,5.7,64.43
10435.599609375,20.6,227.0,5.7,64.43
10398.400390625,20.6,223.0,5.7,64.43
10415.900390625,20.6,205.0,5.7,64.43
10329.7001953125,20.6,207.0,5.7,64.43
10092.599609375,20.6,209.0,5.7,64.43
10325.599609375,20.6,205.0,5.7,64.43
10328.400390625,20.6,198.0,5.7,64.43
10574.400390625,20.6,191.0,5.7,64.43
10576.099609375,20.6,193.0,5.7,64.43
10638.0,20.6,194.0,5.7,64.43
10755.599609375,20.6,192.0,5.7,64.43
10710.400390625,20.6,189.0,5.7,64.43
10751.0,20.6,187.0,5.7,64.43
10735.0,20.6,187.0,5.7,64.43
10732.2998046875,20.6,186.0,5.7,64.43
10576.5,20.6,194.0,5.7,64.43
10729.900390625,20.6,193.0,5.7,63.83
10756.099609375,20.6,191.0,5.7,63.83
10678.599609375,20.6,190.0,5.7,63.83
10845.099609375,20.6,179.0,5.7,63.83
10849.099609375,20.6,182.0,5.7,63.83
10913.2001953125,20.6,178.0,5.7,63.83
10878.2998046875,20.6,174.0,5.7,63.83
10784.5,20.6,174.0,5.7,63.83
10786.0,20.6,179.0,5.7,63.83
10622.7001953125,20.6,190.0,5.7,63.83
10558.599609375,20.6,204.0,5.7,63.83
10344.900390625,20.6,230.0,5.7,63.83
10376.5,20.6,223.0,5.7,63.83
10535.400390625,20.6,218.0,5.7,63.83
10584.099609375,20.6,222.0,5.7,63.83
10650.599609375,20.6,225.0,5.7,63.83
10740.900390625,20.6,221.0,5.7,63.83
10867.7998046875,20.6,214.0,5.7,63.83
10878.900390625,20.6,205.0,5.7,63.83
10877.2998046875,20.7,204.0,5.7,64.55
10825.599609375,20.7,199.0,5.7,64.55
10712.599609375,20.7,196.0,5.7,64.55
10627.2998046875,20.7,204.0,5.7,64.55
10610.5,20.7,207.0,5.7,64.55
10396.2998046875,20.7,223.0,5.7,64.55
10474.400390625,20.7,215.0,5.7,64.55
10531.5,20.7,212.0,5.7,64.55
10487.599609375,20.7,211.0,5.7,64.55
10356.5,20.7,219.0,5.7,64.55
10363.900390625,20.7,214.0,5.7,64.55
10306.400390625,20.7,220.0,5.7,64.55
10343.7001953125,20.7,224.0,5.7,64.55
10376.7998046875,20.7,227.0,5.7,64.55
10226.599609375,20.7,243.0,5.7,64.55
10082.7001953125,20.7,249.0,5.7,64.55
10115.900390625,20.7,242.0,5.7,64.55
10217.400390625,20.7,232.0,5.7,64.55
10203.2001953125,20.7,229.0,5.7,64.55
10261.2001953125,20.7,235.0,5.7,64.55
10257.599609375,20.7,242.0,5.7,64.55
10476.0,20.7,234.0,5.7,64.55
10339.2998046875,21.0,233.0,5.7,66.24
10261.0,21.0,231.0,5.7,66.24
10285.7001953125,21.0,217.0,5.7,66.24
10157.7001953125,21.0,224.0,5.7,66.24
10168.099609375,21.0,225.0,5.7,66.24
10082.5,21.0,233.0,5.7,66.24
10121.7001953125,21.0,242.0,5.7,66.24
9950.7998046875,21.0,252.0,5.7,66.24
9946.2001953125,21.0,252.0,5.7,66.24
10132.599609375,21.0,246.0,5.7,66.24
9933.099609375,21.0,259.0,5.7,66.24
9918.5,21.0,272.0,5.7,66.24
10135.2001953125,21.0,264.0,5.7,66.24
10038.099609375,21.0,264.0,5.7,66.24
10231.900390625,21.0,252.0,5.7,66.24
10226.2001953125,21.0,258.0,5.7,66.24
9942.599609375,21.0,277.0,5.7,66.24
9812.7001953125,21.0,286.0,5.7,66.24
9872.2001953125,21.0,282.0,5.7,66.24
9936.7001953125,21.0,271.0,5.7,66.24
10143.599609375,21.0,259.0,5.7,66.24
10359.900390625,21.0,243.0,5.7,66.24
10492.0,21.4,234.0,5.7,65.62
10468.0,21.4,239.0,5.7,65.62
10330.099609375,21.4,247.0,5.7,65.62
10204.5,21.4,269.0,5.7,65.62
10196.2001953125,21.4,266.0,5.7,65.62
9938.2001953125,21.4,284.0,5.7,65.62
9670.599609375,21.4,337.0,5.7,65.62
9603.400390625,21.4,316.0,5.7,65.62
9666.900390625,21.4,310.0,5.7,65.62
9598.599609375,21.4,315.0,5.7,65.62
9484.2001953125,21.4,335.0,5.7,65.62
9347.7998046875,21.4,370.0,5.7,65.62
9443.7998046875,21.4,345.0,5.7,65.62
9732.7998046875,21.4,324.0,5.7,65.62
10017.599609375,21.4,289.0,5.7,65.62
10059.2998046875,21.4,295.0,5.7,65.62
9866.2001953125,21.4,328.0,5.7,65.62
9833.400390625,21.4,323.0,5.7,65.62
9643.2998046875,21.4,334.0,5.7,65.62
9657.0,21.4,340.0,5.7,65.62
9630.7001953125,21.4,359.0,5.7,65.62
9318.2001953125,21.7,371.0,5.7,65.6
9114.900390625,21.7,388.0,5.7,65.6
9037.7001953125,21.7,387.0,5.7,65.6
8686.5,21.7,401.0,5.7,65.6
8671.2001953125,21.7,372.0,5.7,65.6
8459.400390625,21.7,291.0,5.7,65.6
8428.900390625,21.7,274.0,5.7,65.6
7966.0,21.7,285.0,5.7,65.6
8249.400390625,21.7,274.0,5.7,65.6
8647.2998046875,21.7,268.0,5.7,65.6
8709.0,21.7,269.0,5.7,65.6
8674.2998046875,21.7,268.0,5.7,65.6
8728.2001953125,21.7,273.0,5.7,65.6
8317.7001953125,21.7,291.0,5.7,65.6
8141.89990234375,21.7,290.0,5.7,65.6
8293.900390625,21.7,287.0,5.7,65.6
8279.7998046875,21.7,288.0,5.7,65.6
8369.099609375,21.7,283.0,5.7,65.6
8299.099609375,21.7,283.0,5.7,65.6
8185.5,21.7,286.0,5.7,65.6
8395.0,21.7,279.0,5.7,65.6
8444.7998046875,21.7,289.0,5.7,65.6
8718.599609375,21.7,284.0,5.7,65.6
8761.099609375,22.1,291.0,5.7,66.68
8463.5,22.1,312.0,5.7,66.68
8066.5,22.1,340.0,5.7,66.68
7936.39990234375,22.1,335.0,5.7,66.68
8156.60009765625,22.1,313.0,5.7,66.68
8277.7998046875,22.1,317.0,5.7,66.68
7910.2001953125,22.1,339.0,5.7,66.68
7640.7001953125,22.1,360.0,5.7,66.68
7834.2001953125,22.1,360.0,5.7,66.68
8045.7001953125,22.1,352.0,5.7,66.68
8337.900390625,22.1,348.0,5.7,66.68
8388.400390625,22.1,345.0,5.7,66.68
8222.7001953125,22.1,357.0,5.7,66.68
8362.2001953125,22.1,360.0,5.7,66.68
8210.2998046875,22.1,364.0,5.7,66.68
7830.7998046875,22.1,361.0,5.7,66.68
7996.89990234375,22.1,348.0,5.7,66.68
8201.7001953125,22.1,334.0,5.7,66.68
8531.900390625,22.1,311.0,5.7,66.68
8480.2001953125,22.1,311.0,5.7,66.68
8592.5,22.1,309.0,5.7,66.68
8546.599609375,22.1,325.0,5.7,66.68
8353.7998046875,22.4,331.0,5.6,66.49
8225.400390625,22.4,339.0,5.6,66.49
8477.2998046875,22.4,325.0,5.6,66.49
8704.7998046875,22.4,306.0,5.6,66.49
8798.400390625,22.4,299.0,5.6,66.49
8892.400390625,22.4,291.0,5.6,66.49
8845.5,22.4,294.0,5.6,66.49
9026.5,22.4,292.0,5.6,66.49
8943.5,22.4,310.0,5.6,66.49
8975.5,22.4,305.0,5.6,66.49
8864.2998046875,22.4,322.0,5.6,66.49
8811.2998046875,22.4,335.0,5.6,66.49
8849.5,22.4,333.0,5.6,66.49
8608.2001953125,22.4,352.0,5.6,66.49
8853.0,22.4,335.0,5.6,66.49
8957.099609375,22.4,342.0,5.6,66.49
8879.599609375,22.4,345.0,5.6,66.49
8832.5,22.4,347.0,5.6,66.49
9270.5,22.4,312.0,5.6,66.49
9224.400390625,22.4,331.0,5.6,66.49
8954.900390625,22.4,352.0,5.6,66.49
8579.599609375,22.7,379.0,5.6,67.57
8574.5,22.7,362.0,5.6,67.57
8712.599609375,22.7,360.0,5.6,67.57
8596.400390625,22.7,377.0,5.6,67.57
8476.400390625,22.7,383.0,5.6,67.57
8518.5,22.7,383.0,5.6,67.57
8340.599609375,22.7,414.0,5.6,67.57
8310.900390625,22.7,413.0,5.6,67.57
8556.099609375,22.7,402.0,5.6,67.57
8372.2001953125,22.7,430.0,5.6,67.57
8237.599609375,22.7,459.0,5.6,67.57
8304.099609375,22.7,462.0,5.6,67.57
8270.599609375,22.7,465.0,5.6,67.57
8310.099609375,22.7,443.0,5.6,67.57
8021.0,22.7,469.0,5.6,67.57
7904.89990234375,22.7,470.0,5.6,67.57
7739.2998046875,22.7,462.0,5.6,67.57
7721.7998046875,22.7,448.0,5.6,67.57
7763.5,22.7,447.0,5.6,67.57
8119.89990234375,22.7,425.0,5.6,67.57
8128.0,22.7,410.0,5.6,67.57
8449.5,22.7,399.0,5.6,67.57
8421.0,22.9,350.0,5.6,69.53
8558.599609375,22.9,345.0,5.6,69.53
8705.7998046875,22.9,296.0,5.6,69.53
8712.7998046875,22.9,297.0,5.6,69.53
8644.2998046875,22.9,340.0,5.6,69.53
8461.2001953125,22.9,376.0,5.6,69.53
8649.7001953125,22.9,366.0,5.6,69.53
8381.0,22.9,374.0,5.6,69.53
8327.7998046875,22.9,367.0,5.6,69.53
8182.0,22.9,376.0,5.6,69.53
8250.400390625,22.9,353.0,5.6,69.53
8203.400390625,22.9,344.0,5.6,69.53
8253.0,22.9,334.0,5.6,69.53
8454.400390625,22.9,316.0,5.6,69.53
8378.400390625,22.9,335.0,5.6,69.53
8462.900390625,22.9,348.0,5.6,69.53
8542.7001953125,22.9,342.0,5.6,69.53
8529.599609375,22.9,342.0,5.6,69.53
8358.400390625,22.9,328.0,5.6,69.53
8487.900390625,22.9,330.0,5.6,69.53
8566.2998046875,22.9,327.0,5.6,69.53
8732.400390625,23.3,338.0,5.6,70.9
8581.7998046875,23.3,356.0,5.6,70.9
8329.599609375,23.3,379.0,5.6,70.9
8289.099609375,23.3,390.0,5.6,70.9
8278.900390625,23.3,373.0,5.6,70.9
8472.900390625,23.3,363.0,5.6,70.9
8426.7998046875,23.3,353.0,5.6,70.9
8427.0,23.3,334.0,5.6,70.9
8450.599609375,23.3,346.0,5.6,70.9
8449.599609375,23.3,341.0,5.6,70.9
8535.2998046875,23.3,334.0,5.6,70.9
8420.7001953125,23.3,338.0,5.6,70.9
8603.7998046875,23.3,341.0,5.6,70.9
8561.900390625,23.3,390.0,5.6,70.9
8619.599609375,23.3,381.0,5.6,70.9
8591.400390625,23.3,380.0,5.6,70.9
8555.400390625,23.3,375.0,5.6,70.9
8713.7998046875,23.3,367.0,5.6,70.9
8657.2998046875,23.3,314.0,5.6,70.9
8517.0,23.3,328.0,5.6,70.9
8509.2001953125,23.3,321.0,5.6,70.9
8696.599609375,23.6,307.0,5.6,72.08
8772.2998046875,23.6,314.0,5.6,72.08
8861.2001953125,23.6,313.0,5.6,72.08
8835.2998046875,23.6,312.0,5.6,72.08
8846.900390625,23.6,315.0,5.6,72.08
8849.2998046875,23.6,326.0,5.6,72.08
8902.099609375,23.6,320.0,5.6,72.08
8797.099609375,23.6,338.0,5.6,72.08
8788.2998046875,23.6,337.0,5.6,72.08
8771.900390625,23.6,341.0,5.6,72.08
8741.599609375,23.6,360.0,5.6,72.08
8558.099609375,23.6,347.0,5.6,72.08
8657.0,23.6,336.0,5.6,72.08
8818.099609375,23.6,323.0,5.6,72.08
8767.099609375,23.6,319.0,5.6,72.08
8657.0,23.6,317.0,5.6,72.08
8527.7001953125,23.6,318.0,5.6,72.08
8527.7001953125,23.6,317.0,5.6,72.08
8537.2001953125,23.6,321.0,5.6,72.08
8526.7001953125,23.6,325.0,5.6,72.08
8465.900390625,23.6,316.0,5.6,72.08
8547.7001953125,23.9,303.0,5.6,73.93
8563.400390625,23.9,313.0,5.6,73.93
8453.5,23.9,317.0,5.6,73.93
8166.60009765625,23.9,340.0,5.6,73.93
8161.7998046875,23.9,331.0,5.6,73.93
8307.400390625,23.9,328.0,5.6,73.93
8282.7001953125,23.9,321.0,5.6,73.93
8180.2001953125,23.9,330.0,5.6,73.93
8376.7998046875,23.9,332.0,5.6,73.93
8391.099609375,23.9,324.0,5.6,73.93
8426.7001953125,23.9,322.0,5.6,73.93
8486.2998046875,23.9,316.0,5.6,73.93
8591.7998046875,23.9,317.0,5.6,73.93
8567.5,23.9,319.0,5.6,73.93
8490.900390625,23.9,342.0,5.6,73.93
8353.599609375,23.9,359.0,5.6,73.93
8281.7998046875,23.9,351.0,5.6,73.93
8224.7001953125,23.9,339.0,5.6,73.93
8140.2998046875,23.9,348.0,5.6,73.93
7980.7998046875,23.9,349.0,5.6,73.93
7911.0,23.9,367.0,5.6,73.93
8008.0,23.9,355.0,5.6,73.93
8042.7998046875,24.2,355.0,5.6,73.33
7824.5,24.2,364.0,5.6,73.33
7660.7001953125,24.2,390.0,5.6,73.33
7660.5,24.2,402.0,5.6,73.33
7433.60009765625,24.2,430.0,5.6,73.33
7576.7001953125,24.2,416.0,5.6,73.33
7520.0,24.2,406.0,5.6,73.33
7250.60009765625,24.2,425.0,5.6,73.33
7209.10009765625,24.2,434.0,5.6,73.33
7373.2998046875,24.2,415.0,5.6,73.33
7079.2001953125,24.2,413.0,5.6,73.33
6908.10009765625,24.2,421.0,5.6,73.33
7040.60009765625,24.2,426.0,5.6,73.33
6846.60009765625,24.2,437.0,5.6,73.33
6999.89990234375,24.2,420.0,5.6,73.33
7118.89990234375,24.2,408.0,5.6,73.33
7027.10009765625,24.2,416.0,5.6,73.33
7145.7998046875,24.2,414.0,5.6,73.33
7011.0,24.2,413.0,5.6,73.33
6831.89990234375,24.6,430.0,5.6,74.92
6851.89990234375,24.6,418.0,5.6,74.92
6876.0,24.6,416.0,5.6,74.92
7063.2001953125,24.6,420.0,5.6,74.92
7006.89990234375,24.6,430.0,5.6,74.92
6812.7001953125,24.6,459.0,5.6,74.92
7045.7001953125,24.6,444.0,5.6,74.92
6995.60009765625,24.6,448.0,5.6,74.92
6809.39990234375,24.6,481.0,5.6,74.92
6700.7001953125,24.6,488.0,5.6,74.92
6611.5,24.6,481.0,5.6,74.92
6537.89990234375,24.6,489.0,5.6,74.92
6566.7001953125,24.6,484.0,5.6,74.92
6524.0,24.6,483.0,5.6,74.92
6661.2998046875,24.6,462.0,5.6,74.92
6440.5,24.6,483.0,5.6,74.92
6534.39990234375,24.6,477.0,5.6,74.92
6543.0,24.6,497.0,5.6,74.92
6401.2001953125,24.6,513.0,5.6,74.92
6251.7001953125,24.6,509.0,5.6,74.92
6090.39990234375,24.6,539.0,5.6,74.92
6089.7998046875,24.6,533.0,5.6,74.92
6065.0,24.8,535.0,5.6,77.36
6239.5,24.8,521.0,5.6,77.36
6267.7998046875,24.8,509.0,5.6,77.36
6418.89990234375,24.8,503.0,5.6,77.36
6438.10009765625,24.8,471.0,5.6,77.36
6552.0,24.8,491.0,5.6,77.36
6516.39990234375,24.8,521.0,5.6,77.36
6522.5,24.8,533.0,5.6,77.36
6615.2998046875,24.8,527.0,5.6,77.36
6696.0,24.8,545.0,5.6,77.36
6719.0,24.8,544.0,5.6,77.36
6519.89990234375,24.8,580.0,5.6,77.36
6693.89990234375,24.8,557.0,5.6,77.36
6796.10009765625,24.8,510.0,5.6,77.36
6773.5,24.8,503.0,5.6,77.36
6876.2998046875,24.8,482.0,5.6,77.36
6624.0,24.8,517.0,5.6,77.36
6528.39990234375,24.8,517.0,5.6,77.36
6666.89990234375,24.8,536.0,5.6,77.36
6721.7001953125,24.8,546.0,5.6,77.36
7102.2001953125,24.8,490.0,5.6,77.36
7124.0,25.0,488.0,5.6,77.3
7219.5,25.0,479.0,5.6,77.3
7168.5,25.0,493.0,5.6,77.3
6954.2001953125,25.0,536.0,5.6,77.3
6738.89990234375,25.0,561.0,5.6,77.3
6688.2998046875,25.0,574.0,5.6,77.3
6726.89990234375,25.0,546.0,5.6,77.3
6805.89990234375,25.0,542.0,5.6,77.3
6630.10009765625,25.0,537.0,5.6,77.3
6664.60009765625,25.0,534.0,5.6,77.3
6532.10009765625,25.0,558.0,5.6,77.3
6558.2001953125,25.0,549.0,5.6,77.3
6591.2001953125,25.0,569.0,5.6,77.3
6632.60009765625,25.0,579.0,5.6,77.3
6246.2998046875,25.0,614.0,5.6,77.3
6177.39990234375,25.0,636.0,5.6,77.3
5956.2998046875,25.0,631.0,5.6,77.3
6004.89990234375,25.0,619.0,5.6,77.3
6368.7998046875,25.0,563.0,5.6,77.3
6617.60009765625,25.0,539.0,5.6,77.3
6801.7998046875,25.0,524.0,5.6,77.3
6738.10009765625,25.0,547.0,5.6,77.3
6720.0,25.2,525.0,5.6,76.99
6373.39990234375,25.2,585.0,5.6,76.99
6755.7001953125,25.2,581.0,5.6,76.99
7053.60009765625,25.2,541.0,5.6,76.99
7211.10009765625,25.2,542.0,5.6,76.99
7150.2001953125,25.2,558.0,5.6,76.99
7110.2001953125,25.2,548.0,5.6,76.99
7047.7001953125,25.2,557.0,5.6,76.99
7069.60009765625,25.2,543.0,5.6,76.99
7124.7998046875,25.2,527.0,5.6,76.99
7128.89990234375,25.2,512.0,5.6,76.99
7417.2998046875,25.2,499.0,5.6,76.99
7561.0,25.2,499.0,5.6,76.99
7469.60009765625,25.2,489.0,5.6,76.99
7544.5,25.2,469.0,5.6,76.99
7340.7001953125,25.2,483.0,5.6,76.99
7282.89990234375,25.2,502.0,5.6,76.99
7310.2998046875,25.2,515.0,5.6,76.99
7398.89990234375,25.2,503.0,5.6,76.99
