fecha,ibex_close,tasa_desempleo,prima,pib_trim_per_capita
2009-03-24,7989.5,17.5,100.0,5.8
2009-03-25,8072.39990234375,17.5,98.0,5.8
2009-03-26,8076.2001953125,17.5,94.0,5.8
2009-03-27,7927.60009765625,17.5,96.0,5.8
2009-03-30,7601.10009765625,17.5,104.0,5.8
2009-03-31,7815.0,17.5,106.0,5.8
2009-04-01,7961.0,17.8,106.0,5.7
2009-04-02,8334.7001953125,17.8,100.0,5.7
2009-04-03,8319.900390625,17.8,93.0,5.7
2009-04-06,8321.099609375,17.8,88.0,5.7
2009-04-07,8346.0,17.8,90.0,5.7
2009-04-08,8404.7001953125,17.8,93.0,5.7
2009-04-09,8704.7998046875,17.8,90.0,5.7
2009-04-14,8834.7998046875,17.8,90.0,5.7
2009-04-15,8711.900390625,17.8,93.0,5.7
2009-04-16,8874.5,17.8,89.0,5.7
2009-04-17,9030.900390625,17.8,85.0,5.7
2009-04-20,8718.2001953125,17.8,87.0,5.7
2009-04-21,8615.7998046875,17.8,87.0,5.7
2009-04-22,8834.099609375,17.8,84.0,5.7
2009-04-23,8769.2001953125,17.8,80.0,5.7
2009-04-24,8888.2001953125,17.8,81.0,5.7
2009-04-27,8777.0,17.8,81.0,5.7
2009-04-28,8656.2998046875,17.8,84.0,5.7
2009-04-29,8891.2998046875,17.8,78.0,5.7
2009-04-30,9038.0,17.8,75.0,5.7
2009-05-04,9074.7001953125,17.9,74.0,5.7
2009-05-05,9136.7001953125,17.9,71.0,5.7
2009-05-06,9229.0,17.9,68.0,5.7
2009-05-07,9228.900390625,17.9,63.0,5.7
2009-05-08,9408.099609375,17.9,59.0,5.7
2009-05-11,9316.7998046875,17.9,58.0,5.7
2009-05-12,9269.0,17.9,61.0,5.7
2009-05-13,9000.599609375,17.9,62.0,5.7
2009-05-14,8984.2001953125,17.9,69.0,5.7
2009-05-15,8978.599609375,17.9,67.0,5.7
2009-05-18,9159.2998046875,17.9,69.0,5.7
2009-05-19,9341.599609375,17.9,70.0,5.7
2009-05-20,9389.400390625,17.9,68.0,5.7
2009-05-21,9225.2998046875,17.9,68.0,5.7
2009-05-22,9308.599609375,17.9,67.0,5.7
2009-05-25,9347.400390625,17.9,68.0,5.7
2009-05-26,9405.7001953125,17.9,68.0,5.7
2009-05-27,9510.7998046875,17.9,67.0,5.7
2009-05-28,9435.5,17.9,78.0,5.7
2009-05-29,9424.2998046875,17.9,79.0,5.7
2009-06-01,9630.900390625,17.9,78.0,5.7
2009-06-02,9664.7998046875,17.9,75.0,5.7
2009-06-03,9464.7998046875,17.9,77.0,5.7
2009-06-04,9454.599609375,17.9,80.0,5.7
2009-06-05,9519.0,17.9,75.0,5.7
2009-06-08,9396.2001953125,17.9,77.0,5.7
2009-06-09,9497.7001953125,17.9,73.0,5.7
2009-06-10,9627.599609375,17.9,74.0,5.7
2009-06-11,9708.400390625,17.9,73.0,5.7
2009-06-12,9714.400390625,17.9,75.0,5.7
2009-06-15,9518.7001953125,17.9,78.0,5.7
2009-06-16,9497.900390625,17.9,81.0,5.7
2009-06-17,9283.2001953125,17.9,83.0,5.7
2009-06-18,9384.0,17.9,83.0,5.7
2009-06-19,9580.900390625,17.9,77.0,5.7
2009-06-22,9338.5,17.9,80.0,5.7
2009-06-23,9348.7001953125,17.9,79.0,5.7
2009-06-24,9617.599609375,17.9,76.0,5.7
2009-06-25,9667.2001953125,17.9,76.0,5.7
2009-06-26,9686.900390625,17.9,76.0,5.7
2009-06-29,9845.7001953125,17.9,76.0,5.7
2009-06-30,9787.7998046875,17.9,76.0,5.7
2009-07-01,9903.7001953125,18.0,74.0,5.7
2009-07-02,9643.5,18.0,73.0,5.7
2009-07-03,9707.7998046875,18.0,73.0,5.7
2009-07-06,9569.0,18.0,74.0,5.7
2009-07-07,9520.0,18.0,75.0,5.7
2009-07-08,9360.599609375,18.0,79.0,5.7
2009-07-09,9443.099609375,18.0,79.0,5.7
2009-07-10,9344.900390625,18.0,80.0,5.7
2009-07-13,9567.400390625,18.0,82.0,5.7
2009-07-14,9634.0,18.0,80.0,5.7
2009-07-15,9905.2998046875,18.0,75.0,5.7
2009-07-16,9997.599609375,18.0,75.0,5.7
2009-07-17,10041.900390625,18.0,73.0,5.7
2009-07-20,10142.7998046875,18.0,66.0,5.7
2009-07-21,10122.2001953125,18.0,64.0,5.7
2009-07-22,10153.400390625,18.0,62.0,5.7
2009-07-23,10369.7998046875,18.0,58.0,5.7
2009-07-24,10438.599609375,18.0,57.0,5.7
2009-07-27,10591.7001953125,18.0,57.0,5.7
2009-07-28,10664.0,18.0,57.0,5.7
2009-07-29,10661.599609375,18.0,57.0,5.7
2009-07-30,10874.400390625,18.0,54.0,5.7
2009-07-31,10855.099609375,18.0,53.0,5.7
2009-08-03,10901.0,18.2,55.0,5.7
2009-08-04,10876.7998046875,18.2,54.0,5.7
2009-08-05,10704.400390625,18.2,57.0,5.7
2009-08-06,10776.0,18.2,55.0,5.7
2009-08-07,10947.599609375,18.2,49.0,5.7
2009-08-10,10923.0,18.2,45.0,5.7
2009-08-11,10831.900390625,18.2,45.0,5.7
2009-08-12,10933.7998046875,18.2,47.0,5.7
2009-08-13,11046.7998046875,18.2,47.0,5.7
2009-08-14,10901.900390625,18.2,51.0,5.7
2009-08-17,10598.5,18.2,54.0,5.7
2009-08-18,10708.2998046875,18.2,52.0,5.7
2009-08-19,10695.5,18.2,54.0,5.7
2009-08-20,10892.5,18.2,52.0,5.7
2009-08-21,11161.0,18.2,50.0,5.7
2009-08-24,11303.7998046875,18.2,50.0,5.7
2009-08-25,11427.7998046875,18.2,50.0,5.7
2009-08-26,11376.400390625,18.2,50.0,5.7
2009-08-27,11356.900390625,18.2,50.0,5.7
2009-08-28,11442.7001953125,18.2,51.0,5.7
2009-08-31,11365.099609375,18.2,52.0,5.7
2009-09-01,11173.0,18.4,58.0,5.7
2009-09-02,10999.7001953125,18.4,60.0,5.7
2009-09-03,11018.099609375,18.4,65.0,5.7
2009-09-04,11222.7001953125,18.4,64.0,5.7
2009-09-07,11388.599609375,18.4,67.0,5.7
2009-09-08,11366.599609375,18.4,65.0,5.7
2009-09-09,11462.0,18.4,61.0,5.7
2009-09-10,11340.7998046875,18.4,58.0,5.7
2009-09-11,11452.599609375,18.4,54.0,5.7
2009-09-14,11492.599609375,18.4,58.0,5.7
2009-09-15,11593.2998046875,18.4,57.0,5.7
2009-09-16,11746.900390625,18.4,54.0,5.7
2009-09-17,11771.0,18.4,54.0,5.7
2009-09-18,11777.2998046875,18.4,53.0,5.7
2009-09-21,11727.400390625,18.4,53.0,5.7
2009-09-22,11816.7001953125,18.4,52.0,5.7
2009-09-23,11853.2998046875,18.4,50.0,5.7
2009-09-24,11695.900390625,18.4,49.0,5.7
2009-09-25,11643.7998046875,18.4,52.0,5.7
2009-09-28,11891.2001953125,18.4,53.0,5.7
2009-09-29,11853.7001953125,18.4,55.0,5.7
2009-09-30,11756.099609375,18.4,59.0,5.7
2009-10-01,11518.2001953125,18.6,66.0,5.7
2009-10-02,11326.7001953125,18.6,64.0,5.7
2009-10-05,11557.0,18.6,62.0,5.7
2009-10-06,11817.099609375,18.6,65.0,5.7
2009-10-07,11721.400390625,18.6,62.0,5.7
2009-10-08,11814.2998046875,18.6,61.0,5.7
2009-10-09,11743.2001953125,18.6,60.0,5.7
2009-10-12,11748.7998046875,18.6,59.0,5.7
2009-10-13,11608.2998046875,18.6,64.0,5.7
2009-10-14,11870.900390625,18.6,62.0,5.7
2009-10-15,11849.7001953125,18.6,61.0,5.7
2009-10-16,11676.400390625,18.6,58.0,5.7
2009-10-19,11885.2998046875,18.6,57.0,5.7
2009-10-20,11790.2001953125,18.6,57.0,5.7
2009-10-21,11875.2001953125,18.6,54.0,5.7
2009-10-22,11828.599609375,18.6,55.0,5.7
2009-10-23,11739.7998046875,18.6,55.0,5.7
2009-10-26,11622.599609375,18.6,51.0,5.7
2009-10-27,11634.0,18.6,53.0,5.7
2009-10-28,11429.7998046875,18.6,53.0,5.7
2009-10-29,11683.400390625,18.6,55.0,5.7
2009-10-30,11414.7998046875,18.6,58.0,5.7
2009-11-02,11465.7998046875,18.7,55.0,5.7
2009-11-03,11242.400390625,18.7,56.0,5.7
2009-11-04,11387.7001953125,18.7,53.0,5.7
2009-11-05,11548.900390625,18.7,53.0,5.7
2009-11-06,11580.599609375,18.7,54.0,5.7
2009-11-09,11816.7998046875,18.7,53.0,5.7
2009-11-10,11814.0,18.7,53.0,5.7
2009-11-11,11801.400390625,18.7,55.0,5.7
2009-11-12,11834.5,18.7,47.0,5.7
2009-11-13,11867.0,18.7,49.0,5.7
2009-11-16,11986.900390625,18.7,55.0,5.7
2009-11-17,11959.400390625,18.7,51.0,5.7
2009-11-18,12034.400390625,18.7,53.0,5.7
2009-11-19,11846.2001953125,18.7,56.0,5.7
2009-11-20,11719.2998046875,18.7,58.0,5.7
2009-11-23,11940.5,18.7,57.0,5.7
2009-11-24,11905.2001953125,18.7,57.0,5.7
2009-11-25,11965.7998046875,18.7,56.0,5.7
2009-11-26,11657.5,18.7,59.0,5.7
2009-11-27,11776.7998046875,18.7,61.0,5.7
2009-11-30,11644.7001953125,18.7,59.0,5.7
2009-12-01,11862.099609375,18.9,58.0,5.7
2009-12-02,11868.7998046875,18.9,59.0,5.7
2009-12-03,11905.2998046875,18.9,57.0,5.7
2009-12-04,12032.2001953125,18.9,54.0,5.7
2009-12-07,12011.7998046875,18.9,56.0,5.7
2009-12-08,11808.900390625,18.9,61.0,5.7
2009-12-09,11541.2001953125,18.9,69.0,5.7
2009-12-10,11594.7001953125,18.9,68.0,5.7
2009-12-11,11616.0,18.9,62.0,5.7
2009-12-14,11705.900390625,18.9,63.0,5.7
2009-12-15,11735.5,18.9,61.0,5.7
2009-12-16,11863.2001953125,18.9,62.0,5.7
2009-12-17,11696.900390625,18.9,65.0,5.7
2009-12-18,11645.0,18.9,71.0,5.7
2009-12-21,11830.7998046875,18.9,74.0,5.7
2009-12-22,11890.7998046875,18.9,67.0,5.7
2009-12-23,11967.5,18.9,63.0,5.7
2009-12-28,12023.2001953125,18.9,61.0,5.7
2009-12-29,12035.099609375,18.9,59.0,5.7
2009-12-30,11940.0,18.9,58.0,5.7
2010-01-04,12145.099609375,19.1,58.0,5.7
2010-01-05,12204.400390625,19.1,60.0,5.7
2010-01-06,12222.5,19.1,61.0,5.7
2010-01-07,12166.2998046875,19.1,62.0,5.7
2010-01-08,12163.0,19.1,60.0,5.7
2010-01-11,12074.5,19.1,62.0,5.7
2010-01-12,11966.099609375,19.1,63.0,5.7
2010-01-13,11958.2998046875,19.1,65.0,5.7
2010-01-14,11999.7998046875,19.1,69.0,5.7
2010-01-15,11845.0,19.1,72.0,5.7
2010-01-18,11870.7001953125,19.1,75.0,5.7
2010-01-19,12022.599609375,19.1,75.0,5.7
2010-01-20,11709.0,19.1,80.0,5.7
2010-01-21,11444.0,19.1,96.0,5.7
2010-01-22,11373.400390625,19.1,93.0,5.7
2010-01-25,11249.2998046875,19.1,86.0,5.7
2010-01-26,11347.2998046875,19.1,84.0,5.7
2010-01-27,11042.2001953125,19.1,93.0,5.7
2010-01-28,10829.2998046875,19.1,99.0,5.7
2010-01-29,10947.7001953125,19.1,95.0,5.7
2010-02-01,10995.2001953125,19.2,85.0,5.7
2010-02-02,11140.900390625,19.2,85.0,5.7
2010-02-03,10888.400390625,19.2,90.0,5.7
2010-02-04,10241.7001953125,19.2,99.0,5.7
2010-02-05,10103.2998046875,19.2,101.0,5.7
2010-02-08,10206.2998046875,19.2,102.0,5.7
2010-02-09,10275.400390625,19.2,87.0,5.7
2010-02-10,10455.0,19.2,79.0,5.7
2010-02-11,10281.7001953125,19.2,78.0,5.7
2010-02-12,10224.900390625,19.2,82.0,5.7
2010-02-15,10293.599609375,19.2,83.0,5.7
2010-02-16,10393.900390625,19.2,83.0,5.7
2010-02-17,10498.599609375,19.2,81.0,5.7
2010-02-18,10574.2001953125,19.2,77.0,5.7
2010-02-19,10676.7001953125,19.2,75.0,5.7
2010-02-22,10570.5,19.2,74.0,5.7
2010-02-23,10312.900390625,19.2,76.0,5.7
2010-02-24,10254.0,19.2,78.0,5.7
2010-02-25,10126.2001953125,19.2,80.0,5.7
2010-02-26,10333.599609375,19.2,78.0,5.7
2010-03-01,10434.900390625,19.5,72.0,5.7
2010-03-02,10521.5,19.5,75.0,5.7
2010-03-03,10664.5,19.5,73.0,5.7
2010-03-04,10745.2998046875,19.5,78.0,5.7
2010-03-05,11019.7998046875,19.5,71.0,5.7
2010-03-08,11078.2998046875,19.5,70.0,5.7
2010-03-09,11002.7998046875,19.5,70.0,5.7
2010-03-10,11121.0,19.5,69.0,5.7
2010-03-11,11045.400390625,19.5,70.0,5.7
2010-03-12,11077.0,19.5,70.0,5.7
2010-03-15,10957.7998046875,19.5,71.0,5.7
2010-03-16,11059.2998046875,19.5,73.0,5.7
2010-03-17,11166.7998046875,19.5,73.0,5.7
2010-03-18,11073.5,19.5,76.0,5.7
2010-03-19,10990.7998046875,19.5,80.0,5.7
2010-03-22,10861.900390625,19.5,78.0,5.7
2010-03-23,10996.2001953125,19.5,76.0,5.7
2010-03-24,10866.2998046875,19.5,74.0,5.7
2010-03-25,11091.400390625,19.5,67.0,5.7
2010-03-26,11071.099609375,19.5,73.0,5.7
2010-03-29,11091.0,19.5,69.0,5.7
2010-03-30,10980.7001953125,19.5,72.0,5.7
2010-03-31,10871.2998046875,19.5,72.0,5.7
2010-04-01,11067.900390625,19.8,72.0,5.7
2010-04-06,11160.599609375,19.8,73.0,5.7
2010-04-07,11191.2998046875,19.8,76.0,5.7
2010-04-08,11076.2998046875,19.8,76.0,5.7
2010-04-09,11394.2001953125,19.8,71.0,5.7
2010-04-12,11460.7998046875,19.8,67.0,5.7
2010-04-13,11461.0,19.8,71.0,5.7
2010-04-14,11503.7001953125,19.8,73.0,5.7
2010-04-15,11523.5,19.8,73.0,5.7
2010-04-16,11259.7001953125,19.8,75.0,5.7
2010-04-19,11199.5,19.8,76.0,5.7
2010-04-20,11305.599609375,19.8,76.0,5.7
2010-04-21,11064.7001953125,19.8,79.0,5.7
2010-04-22,10821.900390625,19.8,92.0,5.7
2010-04-23,10918.2001953125,19.8,94.0,5.7
2010-04-26,10939.2998046875,19.8,101.0,5.7
2010-04-27,10480.900390625,19.8,114.0,5.7
2010-04-28,10167.0,19.8,117.0,5.7
2010-04-29,10441.0,19.8,108.0,5.7
2010-04-30,10492.2001953125,19.8,102.0,5.7
2010-05-03,10422.7998046875,20.0,99.0,5.7
2010-05-04,9859.099609375,20.0,116.0,5.7
2010-05-05,9635.2001953125,20.0,134.0,5.7
2010-05-06,9352.599609375,20.0,164.0,5.7
2010-05-07,9046.099609375,20.0,160.0,5.7
2010-05-10,10351.900390625,20.0,105.0,5.7
2010-05-11,10008.599609375,20.0,104.0,5.7
2010-05-12,10089.7998046875,20.0,103.0,5.7
2010-05-13,9977.5,20.0,104.0,5.7
2010-05-14,9314.7001953125,20.0,112.0,5.7
2010-05-17,9286.099609375,20.0,115.0,5.7
2010-05-18,9627.599609375,20.0,118.0,5.7
2010-05-19,9376.5,20.0,128.0,5.7
2010-05-20,9270.5,20.0,139.0,5.7
2010-05-21,9407.2998046875,20.0,141.0,5.7
2010-05-24,9287.900390625,20.0,144.0,5.7
2010-05-25,9004.400390625,20.0,157.0,5.7
2010-05-26,9042.599609375,20.0,160.0,5.7
2010-05-27,9334.900390625,20.0,155.0,5.7
2010-05-28,9425.5,20.0,156.0,5.7
2010-05-31,9359.400390625,20.0,164.0,5.7
2010-06-01,9299.7001953125,20.1,168.0,5.7
2010-06-02,9268.0,20.1,179.0,5.7
2010-06-03,9276.2001953125,20.1,189.0,5.7
2010-06-04,8923.400390625,20.1,200.0,5.7
2010-06-07,8795.2998046875,20.1,208.0,5.7
2010-06-08,8669.7998046875,20.1,212.0,5.7
2010-06-09,8868.7001953125,20.1,205.0,5.7
2010-06-10,9198.2001953125,20.1,191.0,5.7
2010-06-11,9561.7001953125,20.1,191.0,5.7
2010-06-14,9584.0,20.1,208.0,5.7
2010-06-15,9742.0,20.1,211.0,5.7
2010-06-16,9683.2998046875,20.1,224.0,5.7
2010-06-17,9755.099609375,20.1,216.0,5.7
2010-06-18,9971.7998046875,20.1,192.0,5.7
2010-06-21,10071.900390625,20.1,173.0,5.7
2010-06-22,10016.099609375,20.1,185.0,5.7
2010-06-23,9886.0,20.1,193.0,5.7
2010-06-24,9586.5,20.1,189.0,5.7
2010-06-25,9535.0,20.1,186.0,5.7
2010-06-28,9688.5,20.1,197.0,5.7
2010-06-29,9160.400390625,20.1,205.0,5.7
2010-06-30,9263.400390625,20.1,202.0,5.7
2010-07-01,9178.2001953125,19.9,204.0,5.7
2010-07-02,9250.7998046875,19.9,197.0,5.7
2010-07-05,9281.5,19.9,208.0,5.7
2010-07-06,9615.0,19.9,211.0,5.7
2010-07-07,9987.400390625,19.9,208.0,5.7
2010-07-08,10080.5,19.9,204.0,5.7
2010-07-09,10127.2998046875,19.9,197.0,5.7
2010-07-12,10058.2001953125,19.9,198.0,5.7
2010-07-13,10259.5,19.9,190.0,5.7
2010-07-14,10278.5,19.9,198.0,5.7
2010-07-15,10160.2001953125,19.9,198.0,5.7
2010-07-16,9991.7001953125,19.9,193.0,5.7
2010-07-19,9929.7998046875,19.9,182.0,5.7
2010-07-20,10061.2998046875,19.9,172.0,5.7
2010-07-21,10040.7998046875,19.9,170.0,5.7
2010-07-22,10302.900390625,19.9,168.0,5.7
2010-07-23,10388.2001953125,19.9,165.0,5.7
2010-07-26,10506.7001953125,19.9,150.0,5.7
2010-07-27,10645.0,19.9,140.0,5.7
2010-07-28,10643.900390625,19.9,150.0,5.7
2010-07-29,10659.5,19.9,155.0,5.7
2010-07-30,10499.7998046875,19.9,156.0,5.7
2010-08-02,10835.400390625,20.0,147.0,5.7
2010-08-03,10871.400390625,20.0,153.0,5.7
2010-08-04,10843.2998046875,20.0,157.0,5.7
2010-08-05,10840.0,20.0,158.0,5.7
2010-08-06,10651.099609375,20.0,155.0,5.7
2010-08-09,10812.599609375,20.0,151.0,5.7
2010-08-10,10718.5,20.0,164.0,5.7
2010-08-11,10374.7998046875,20.0,169.0,5.7
2010-08-12,10342.400390625,20.0,176.0,5.7
2010-08-13,10275.7998046875,20.0,187.0,5.7
2010-08-16,10258.2998046875,20.0,188.0,5.7
2010-08-17,10369.5,20.0,174.0,5.7
2010-08-18,10391.0,20.0,172.0,5.7
2010-08-19,10238.0,20.0,176.0,5.7
2010-08-20,10094.2998046875,20.0,182.0,5.7
2010-08-23,10221.2001953125,20.0,178.0,5.7
2010-08-24,10052.2998046875,20.0,186.0,5.7
2010-08-25,9894.0,20.0,185.0,5.7
2010-08-26,10004.400390625,20.0,187.0,5.7
2010-08-27,10148.2001953125,20.0,185.0,5.7
2010-08-30,10136.0,20.0,196.0,5.7
2010-08-31,10187.0,20.0,194.0,5.7
2010-09-01,10544.7998046875,20.1,184.0,5.7
2010-09-02,10537.599609375,20.1,175.0,5.7
2010-09-03,10599.400390625,20.1,166.0,5.7
2010-09-06,10622.7001953125,20.1,173.0,5.7
2010-09-07,10479.099609375,20.1,179.0,5.7
2010-09-08,10586.2001953125,20.1,175.0,5.7
2010-09-09,10712.900390625,20.1,172.0,5.7
2010-09-10,10689.599609375,20.1,172.0,5.7
2010-09-13,10765.2001953125,20.1,172.0,5.7
2010-09-14,10806.599609375,20.1,177.0,5.7
2010-09-15,10751.7998046875,20.1,176.0,5.7
2010-09-16,10716.7998046875,20.1,173.0,5.7
2010-09-17,10588.599609375,20.1,179.0,5.7
2010-09-20,10743.099609375,20.1,176.0,5.7
2010-09-21,10762.5,20.1,175.0,5.7
2010-09-22,10555.2001953125,20.1,179.0,5.7
2010-09-23,10501.5,20.1,183.0,5.7
2010-09-24,10727.599609375,20.1,180.0,5.7
2010-09-27,10613.0,20.1,187.0,5.7
2010-09-28,10590.7001953125,20.1,193.0,5.7
2010-09-29,10486.7998046875,20.1,197.0,5.7
2010-09-30,10514.5,20.1,187.0,5.7
2010-10-01,10450.099609375,20.1,182.0,5.7
2010-10-04,10383.0,20.1,181.0,5.7
2010-10-05,10651.2001953125,20.1,178.0,5.7
2010-10-06,10700.2001953125,20.1,179.0,5.7
2010-10-07,10740.2998046875,20.1,177.0,5.7
2010-10-08,10720.7998046875,20.1,175.0,5.7
2010-10-11,10700.7998046875,20.1,171.0,5.7
2010-10-12,10648.2001953125,20.1,175.0,5.7
2010-10-13,10866.099609375,20.1,176.0,5.7
2010-10-14,10849.7001953125,20.1,169.0,5.7
2010-10-15,10868.2001953125,20.1,161.0,5.7
2010-10-18,10897.7001953125,20.1,162.0,5.7
2010-10-19,10895.2998046875,20.1,163.0,5.7
2010-10-20,10896.900390625,20.1,163.0,5.7
2010-10-21,10892.2998046875,20.1,165.0,5.7
2010-10-22,10924.7998046875,20.1,166.0,5.7
2010-10-25,10870.2998046875,20.1,161.0,5.7
2010-10-26,10797.7998046875,20.1,157.0,5.7
2010-10-27,10700.099609375,20.1,161.0,5.7
2010-10-28,10753.5,20.1,164.0,5.7
2010-10-29,10812.900390625,20.1,170.0,5.7
2010-11-01,10649.5,20.2,177.0,5.7
2010-11-02,10762.099609375,20.2,182.0,5.7
2010-11-03,10569.5,20.2,187.0,5.7
2010-11-04,10602.7998046875,20.2,196.0,5.7
2010-11-05,10428.099609375,20.2,194.0,5.7
2010-11-08,10291.7998046875,20.2,202.0,5.7
2010-11-09,10409.7998046875,20.2,198.0,5.7
2010-11-10,10235.400390625,20.2,206.0,5.7
2010-11-11,10149.5,20.2,223.0,5.7
2010-11-12,10226.7998046875,20.2,203.0,5.7
2010-11-15,10349.7001953125,20.2,195.0,5.7
2010-11-16,10095.400390625,20.2,198.0,5.7
2010-11-17,10189.2998046875,20.2,204.0,5.7
2010-11-18,10325.2998046875,20.2,202.0,5.7
2010-11-19,10271.7001953125,20.2,203.0,5.7
2010-11-22,9996.400390625,20.2,209.0,5.7
2010-11-23,9691.7998046875,20.2,236.0,5.7
2010-11-24,9742.599609375,20.2,244.0,5.7
2010-11-25,9721.7998046875,20.2,252.0,5.7
2010-11-26,9547.2001953125,20.2,246.0,5.7
2010-11-29,9324.7001953125,20.2,271.0,5.7
2010-11-30,9267.2001953125,20.2,290.0,5.7
2010-12-01,9678.400390625,20.4,255.0,5.7
2010-12-02,9947.599609375,20.4,233.0,5.7
2010-12-03,10014.7998046875,20.4,227.0,5.7
2010-12-06,9889.900390625,20.4,234.0,5.7
2010-12-07,9924.7001953125,20.4,229.0,5.7
2010-12-08,10078.400390625,20.4,225.0,5.7
2010-12-09,10185.5,20.4,237.0,5.7
2010-12-10,10121.900390625,20.4,248.0,5.7
2010-12-13,10151.2001953125,20.4,252.0,5.7
2010-12-14,10162.7001953125,20.4,251.0,5.7
2010-12-15,10009.7998046875,20.4,240.0,5.7
2010-12-16,10010.2998046875,20.4,246.0,5.7
2010-12-17,9898.099609375,20.4,254.0,5.7
2010-12-20,9996.099609375,20.4,255.0,5.7
2010-12-21,10203.400390625,20.4,257.0,5.7
2010-12-22,10183.5,20.4,255.0,5.7
2010-12-23,10106.900390625,20.4,253.0,5.7
2010-12-27,9899.0,20.4,248.0,5.7
2010-12-28,9903.5,20.4,252.0,5.7
2010-12-29,9981.5,20.4,249.0,5.7
2010-12-30,9859.099609375,20.4,253.0,5.7
2011-01-03,9888.2998046875,20.4,253.0,5.7
2011-01-04,9888.400390625,20.4,246.0,5.7
2011-01-05,9801.400390625,20.4,238.0,5.7
2011-01-06,9702.7001953125,20.4,257.0,5.7
2011-01-07,9560.7001953125,20.4,267.0,5.7
2011-01-10,9437.7998046875,20.4,268.0,5.7
2011-01-11,9582.099609375,20.4,259.0,5.7
2011-01-12,10101.2001953125,20.4,242.0,5.7
2011-01-13,10370.7998046875,20.4,232.0,5.7
2011-01-14,10385.099609375,20.4,231.0,5.7
2011-01-17,10280.0,20.4,240.0,5.7
2011-01-18,10583.400390625,20.4,237.0,5.7
2011-01-19,10556.5,20.4,226.0,5.7
2011-01-20,10636.900390625,20.4,218.0,5.7
2011-01-21,10829.099609375,20.4,202.0,5.7
2011-01-24,10815.400390625,20.4,198.0,5.7
2011-01-25,10664.400390625,20.4,205.0,5.7
2011-01-26,10670.7001953125,20.4,224.0,5.7
2011-01-27,10828.7001953125,20.4,228.0,5.7
2011-01-28,10747.0,20.4,230.0,5.7
2011-01-31,10806.0,20.4,222.0,5.7
2011-02-01,10967.900390625,20.5,199.0,5.7
2011-02-02,11010.2001953125,20.5,183.0,5.7
2011-02-03,10860.7001953125,20.5,195.0,5.7
2011-02-04,10854.7001953125,20.5,189.0,5.7
2011-02-07,10922.599609375,20.5,199.0,5.7
2011-02-08,10965.099609375,20.5,205.0,5.7
2011-02-09,10935.599609375,20.5,200.0,5.7
2011-02-10,10791.900390625,20.5,202.0,5.7
2011-02-11,10803.599609375,20.5,207.0,5.7
2011-02-14,10774.7001953125,20.5,215.0,5.7
2011-02-15,10826.2001953125,20.5,213.0,5.7
2011-02-16,11047.7998046875,20.5,211.0,5.7
2011-02-17,11113.0,20.5,218.0,5.7
2011-02-18,11068.099609375,20.5,213.0,5.7
2011-02-21,10810.5,20.5,216.0,5.7
2011-02-22,10701.900390625,20.5,220.0,5.7
2011-02-23,10633.400390625,20.5,221.0,5.7
2011-02-24,10647.599609375,20.5,224.0,5.7
2011-02-25,10822.7001953125,20.5,225.0,5.7
2011-02-28,10850.7998046875,20.5,221.0,5.7
2011-03-01,10761.900390625,20.6,218.0,5.7
2011-03-02,10643.7998046875,20.6,212.0,5.7
2011-03-03,10566.900390625,20.6,207.0,5.7
2011-03-04,10498.7001953125,20.6,210.0,5.7
2011-03-07,10495.7001953125,20.6,210.0,5.7
2011-03-08,10568.7001953125,20.6,216.0,5.7
2011-03-09,10559.5,20.6,220.0,5.7
2011-03-10,10435.599609375,20.6,227.0,5.7
2011-03-11,10398.400390625,20.6,223.0,5.7
2011-03-14,10415.900390625,20.6,205.0,5.7
2011-03-15,10329.7001953125,20.6,207.0,5.7
2011-03-16,10092.599609375,20.6,209.0,5.7
2011-03-17,10325.599609375,20.6,205.0,5.7
2011-03-18,10328.400390625,20.6,198.0,5.7
2011-03-21,10574.400390625,20.6,191.0,5.7
2011-03-22,10576.099609375,20.6,193.0,5.7
2011-03-23,10638.0,20.6,194.0,5.7
2011-03-24,10755.599609375,20.6,192.0,5.7
2011-03-25,10710.400390625,20.6,189.0,5.7
2011-03-28,10751.0,20.6,187.0,5.7
2011-03-29,10735.0,20.6,187.0,5.7
2011-03-30,10732.2998046875,20.6,186.0,5.7
2011-03-31,10576.5,20.6,194.0,5.7
2011-04-01,10729.900390625,20.6,193.0,5.7
2011-04-04,10756.099609375,20.6,191.0,5.7
2011-04-05,10678.599609375,20.6,190.0,5.7
2011-04-06,10845.099609375,20.6,179.0,5.7
2011-04-07,10849.099609375,20.6,182.0,5.7
2011-04-08,10913.2001953125,20.6,178.0,5.7
2011-04-11,10878.2998046875,20.6,174.0,5.7
2011-04-12,10784.5,20.6,174.0,5.7
2011-04-13,10786.0,20.6,179.0,5.7
2011-04-14,10622.7001953125,20.6,190.0,5.7
2011-04-15,10558.599609375,20.6,204.0,5.7
2011-04-18,10344.900390625,20.6,230.0,5.7
2011-04-19,10376.5,20.6,223.0,5.7
2011-04-20,10535.400390625,20.6,218.0,5.7
2011-04-21,10584.099609375,20.6,222.0,5.7
2011-04-26,10650.599609375,20.6,225.0,5.7
2011-04-27,10740.900390625,20.6,221.0,5.7
2011-04-28,10867.7998046875,20.6,214.0,5.7
2011-04-29,10878.900390625,20.6,205.0,5.7
2011-05-02,10877.2998046875,20.7,204.0,5.7
