fecha,ibex_close,ibex_volume,deuda_perc_pib,gasto_perc_PIB,pib_trim_per_capita,var_pib,var_anual_pib,tasa_desempleo,tie,ipc,prima,eurusd_close,tim
2009-09-11,11452.599609375,170200,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,54.0,1.4580022096633911,
2009-09-14,11492.599609375,182400,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,58.0,1.4643217325210571,
2009-09-15,11593.2998046875,165400,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,57.0,1.4670931100845337,
2009-09-16,11746.900390625,205800,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,54.0,1.4711940288543701,
2009-09-17,11771.0,211000,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,54.0,1.4732965230941772,
2009-09-18,11777.2998046875,280800,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,53.0,1.4716053009033203,
2009-09-21,11727.400390625,165200,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,53.0,1.468407154083252,
2009-09-22,11816.7001953125,182600,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,52.0,1.4811961650848389,
2009-09-23,11853.2998046875,155000,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,50.0,1.4726022481918335,
2009-09-24,11695.900390625,216400,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,49.0,1.4650940895080566,
2009-09-25,11643.7998046875,156600,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,52.0,1.4684934616088867,
2009-09-28,11891.2001953125,183200,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,53.0,1.462159276008606,
2009-09-29,11853.7001953125,174200,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,55.0,1.4591723680496216,
2009-09-30,11756.099609375,225400,49.48,46.1,5.7,0.0,-5.0,18.4,1.0,-0.24,59.0,1.465502142906189,
2009-10-01,11518.2001953125,216400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,66.0,1.4515894651412964,
2009-10-02,11326.7001953125,264400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,64.0,1.4590020179748535,
2009-10-05,11557.0,257200,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,62.0,1.465996265411377,
2009-10-06,11817.099609375,279400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,65.0,1.4721685647964478,
2009-10-07,11721.400390625,207800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,62.0,1.4711507558822632,
2009-10-08,11814.2998046875,223000,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,61.0,1.4781310558319092,
2009-10-09,11743.2001953125,213800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,60.0,1.473405122756958,
2009-10-12,11748.7998046875,138400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,59.0,1.4792898893356323,
2009-10-13,11608.2998046875,190400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,64.0,1.4846047163009644,
2009-10-14,11870.900390625,264000,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,62.0,1.4932059049606323,
2009-10-15,11849.7001953125,241400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,61.0,1.4955954551696777,
2009-10-16,11676.400390625,311200,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,58.0,1.4908016920089722,
2009-10-19,11885.2998046875,206000,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,57.0,1.496490716934204,
2009-10-20,11790.2001953125,180800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,57.0,1.4934512376785278,
2009-10-21,11875.2001953125,204800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,54.0,1.500690221786499,
2009-10-22,11828.599609375,198400,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,55.0,1.504189133644104,
2009-10-23,11739.7998046875,214800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,55.0,1.5010056495666504,
2009-10-26,11622.599609375,195800,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,51.0,1.4861712455749512,
2009-10-27,11634.0,193600,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,53.0,1.4817010164260864,
2009-10-28,11429.7998046875,235200,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,53.0,1.4718002080917358,
2009-10-29,11683.400390625,232200,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,55.0,1.4840097427368164,
2009-10-30,11414.7998046875,214000,50.49,46.1,5.7,0.0,-3.4,18.6,1.0,0.71,58.0,1.4732965230941772,
2009-11-02,11465.7998046875,156200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,55.0,1.4774104356765747,
2009-11-03,11242.400390625,215400,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,56.0,1.473101258277893,
2009-11-04,11387.7001953125,166800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,53.0,1.4869003295898438,
2009-11-05,11548.900390625,180000,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,53.0,1.4878073930740356,
2009-11-06,11580.599609375,188600,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,54.0,1.4848912954330444,
2009-11-09,11816.7998046875,141000,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,53.0,1.5008028745651245,
2009-11-10,11814.0,182200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,53.0,1.4989807605743408,
2009-11-11,11801.400390625,187200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,55.0,1.4983967542648315,
2009-11-12,11834.5,209800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,47.0,1.4856854677200317,
2009-11-13,11867.0,203200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,49.0,1.490890622138977,
2009-11-16,11986.900390625,188800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,55.0,1.498374342918396,
2009-11-17,11959.400390625,175400,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,51.0,1.4876967668533325,
2009-11-18,12034.400390625,174200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,53.0,1.495394229888916,
2009-11-19,11846.2001953125,176200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,56.0,1.4916245937347412,
2009-11-20,11719.2998046875,203600,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,58.0,1.4863920211791992,
2009-11-23,11940.5,131800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,57.0,1.496199607849121,
2009-11-24,11905.2001953125,142800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,57.0,1.496669888496399,
2009-11-25,11965.7998046875,131600,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,56.0,1.5127906799316406,
2009-11-26,11657.5,180200,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,59.0,1.4972974061965942,
2009-11-27,11776.7998046875,205600,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,61.0,1.4990930557250977,
2009-11-30,11644.7001953125,169800,51.95,46.1,5.7,0.0,-3.4,18.7,1.0,0.54,59.0,1.5038950443267822,
2009-12-01,11862.099609375,185800,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,58.0,1.5090012550354004,
2009-12-02,11868.7998046875,163000,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,59.0,1.5069773197174072,
2009-12-03,11905.2998046875,161000,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,57.0,1.506545901298523,
2009-12-04,12032.2001953125,188000,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,54.0,1.485707402229309,
2009-12-07,12011.7998046875,120800,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,56.0,1.4841198921203613,
2009-12-08,11808.900390625,153000,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,61.0,1.4697020053863525,
2009-12-09,11541.2001953125,291200,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,69.0,1.4737958908081055,
2009-12-10,11594.7001953125,226200,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,68.0,1.4729492664337158,
2009-12-11,11616.0,210800,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,62.0,1.4619027376174927,
2009-12-14,11705.900390625,151200,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,63.0,1.4656953811645508,
2009-12-15,11735.5,185800,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,61.0,1.4542070627212524,
2009-12-16,11863.2001953125,207600,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,62.0,1.452601671218872,
2009-12-17,11696.900390625,190800,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,65.0,1.4346996545791626,
2009-12-18,11645.0,255600,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,71.0,1.4349054098129272,
2009-12-21,11830.7998046875,160000,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,74.0,1.428673505783081,
2009-12-22,11890.7998046875,148400,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,67.0,1.4254355430603027,
2009-12-23,11967.5,124600,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,63.0,1.4336096048355103,
2009-12-28,12023.2001953125,92200,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,61.0,1.437504529953003,
2009-12-29,12035.099609375,99400,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,59.0,1.434308648109436,
2009-12-30,11940.0,103400,53.08,46.1,5.7,0.0,-3.4,18.9,1.0,-0.03,58.0,1.4342057704925537,
2010-01-04,12145.099609375,184200,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,58.0,1.4423978328704834,
2010-01-05,12204.400390625,238400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,60.0,1.4365959167480469,
2010-01-06,12222.5,123800,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,61.0,1.4404033422470093,
2010-01-07,12166.2998046875,192400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,62.0,1.4318032264709473,
2010-01-08,12163.0,213200,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,60.0,1.44110906124115,
2010-01-11,12074.5,230800,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,62.0,1.4511260986328125,
2010-01-12,11966.099609375,186800,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,63.0,1.447659969329834,0.00369
2010-01-13,11958.2998046875,181800,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,65.0,1.4523905515670776,0.00369
2010-01-14,11999.7998046875,153800,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,69.0,1.4499897956848145,0.00369
2010-01-15,11845.0,236400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,72.0,1.4390974044799805,0.00369
2010-01-18,11870.7001953125,95600,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,75.0,1.4406731128692627,0.00369
2010-01-19,12022.599609375,202400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,75.0,1.4281021356582642,0.00369
2010-01-20,11709.0,233600,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,80.0,1.4110342264175415,0.00369
2010-01-21,11444.0,288200,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,96.0,1.4097015857696533,0.00369
2010-01-22,11373.400390625,302600,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,93.0,1.414107084274292,0.00369
2010-01-25,11249.2998046875,203600,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,86.0,1.4150075912475586,0.00369
2010-01-26,11347.2998046875,217400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,84.0,1.4082324504852295,0.00369
2010-01-27,11042.2001953125,328400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,93.0,1.4030951261520386,0.00369
2010-01-28,10829.2998046875,287000,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,99.0,1.3968042135238647,0.00369
2010-01-29,10947.7001953125,222400,52.35,45.8,5.7,0.0,-1.7,19.1,1.0,-1.0,95.0,1.3866932392120361,0.00369
2010-02-01,10995.2001953125,202800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,85.0,1.3926994800567627,0.00369
2010-02-02,11140.900390625,208600,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,85.0,1.3976240158081055,0.00369
2010-02-03,10888.400390625,269200,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,90.0,1.3901052474975586,0.00369
2010-02-04,10241.7001953125,503400,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,99.0,1.3744947910308838,0.00369
2010-02-05,10103.2998046875,537800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,101.0,1.368007779121399,0.00369
2010-02-08,10206.2998046875,310600,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,102.0,1.3654673099517822,0.00369
2010-02-09,10275.400390625,279600,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,87.0,1.378207802772522,0.00369
2010-02-10,10455.0,306800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,79.0,1.3753266334533691,0.00369
2010-02-11,10281.7001953125,263000,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,78.0,1.3681762218475342,0.00369
2010-02-12,10224.900390625,183600,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,82.0,1.363493800163269,0.00369
2010-02-15,10293.599609375,110000,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,83.0,1.3603036403656006,0.00369
2010-02-16,10393.900390625,151800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,83.0,1.3767088651657104,0.00369
2010-02-17,10498.599609375,198800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,81.0,1.3606922626495361,0.00369
2010-02-18,10574.2001953125,197400,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,77.0,1.3461486101150513,0.00369
2010-02-19,10676.7001953125,244800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,75.0,1.3615074157714844,0.00369
2010-02-22,10570.5,150200,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,74.0,1.3605626821517944,0.00369
2010-02-23,10312.900390625,212000,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,76.0,1.3527040481567383,0.00364
2010-02-24,10254.0,221800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,78.0,1.354316234588623,0.00364
2010-02-25,10126.2001953125,219800,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,80.0,1.3536012172698975,0.00364
2010-02-26,10333.599609375,230200,53.04,45.8,5.7,0.0,-1.7,19.2,1.0,-0.18,78.0,1.3631035089492798,0.00364
2010-03-01,10434.900390625,164800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,72.0,1.356208086013794,0.00364
2010-03-02,10521.5,176200,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,75.0,1.3620638847351074,0.00364
2010-03-03,10664.5,194800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,73.0,1.3701633214950562,0.00364
2010-03-04,10745.2998046875,231200,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,78.0,1.3584003448486328,0.00364
2010-03-05,11019.7998046875,217400,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,71.0,1.3628991842269897,0.00364
2010-03-08,11078.2998046875,170600,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,70.0,1.3616927862167358,0.00364
2010-03-09,11002.7998046875,170600,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,70.0,1.3606922626495361,0.00364
2010-03-10,11121.0,166400,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,69.0,1.3643310070037842,0.00364
2010-03-11,11045.400390625,156000,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,70.0,1.3685319423675537,0.00364
2010-03-12,11077.0,148400,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,70.0,1.376993179321289,0.00364
2010-03-15,10957.7998046875,145600,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,71.0,1.3677457571029663,0.00364
2010-03-16,11059.2998046875,167000,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,73.0,1.3768794536590576,0.00364
2010-03-17,11166.7998046875,172200,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,73.0,1.3738338947296143,0.00364
2010-03-18,11073.5,177400,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,76.0,1.361396312713623,0.00364
2010-03-19,10990.7998046875,277800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,80.0,1.353692889213562,0.00364
2010-03-22,10861.900390625,212800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,78.0,1.356704831123352,0.00364
2010-03-23,10996.2001953125,215000,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,76.0,1.3468012809753418,0.00324
2010-03-24,10866.2998046875,217800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,74.0,1.3331022262573242,0.00324
2010-03-25,11091.400390625,189800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,67.0,1.3307074308395386,0.00324
2010-03-26,11071.099609375,150000,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,73.0,1.3410038948059082,0.00324
2010-03-29,11091.0,134400,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,69.0,1.3481086492538452,0.00324
2010-03-30,10980.7001953125,131800,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,72.0,1.3424079418182373,0.00324
2010-03-31,10871.2998046875,196200,54.94,45.8,5.7,0.0,-1.7,19.5,1.0,0.74,72.0,1.3508037328720093,0.00324
2010-04-01,11067.900390625,127800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,72.0,1.3584003448486328,0.00324
2010-04-06,11160.599609375,165600,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,73.0,1.3401951789855957,0.00324
2010-04-07,11191.2998046875,213800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,76.0,1.3348461389541626,0.00324
2010-04-08,11076.2998046875,203000,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,76.0,1.336112380027771,0.00324
2010-04-09,11394.2001953125,257600,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,71.0,1.3500925302505493,0.00324
2010-04-12,11460.7998046875,191800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,67.0,1.3596007823944092,0.00324
2010-04-13,11461.0,196600,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,71.0,1.3608589172363281,0.00324
2010-04-14,11503.7001953125,155800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,73.0,1.3655978441238403,0.00324
2010-04-15,11523.5,196800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,73.0,1.3574045896530151,0.00324
2010-04-16,11259.7001953125,318000,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,75.0,1.3504024744033813,0.00324
2010-04-19,11199.5,200600,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,76.0,1.348726749420166,0.00324
2010-04-20,11305.599609375,186400,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,76.0,1.343508243560791,0.00324
2010-04-21,11064.7001953125,210800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,79.0,1.3389928340911865,0.00324
2010-04-22,10821.900390625,297200,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,92.0,1.3269991874694824,0.00324
2010-04-23,10918.2001953125,225400,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,94.0,1.338401436805725,0.00324
2010-04-26,10939.2998046875,243600,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,101.0,1.3401232957839966,0.00324
2010-04-27,10480.900390625,317200,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,114.0,1.3170719146728516,0.00515
2010-04-28,10167.0,502800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,117.0,1.321283221244812,0.00515
2010-04-29,10441.0,325200,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,108.0,1.3262951374053955,0.00515
2010-04-30,10492.2001953125,270800,54.87,45.8,5.7,0.0,0.0,19.8,1.0,1.07,102.0,1.3298048973083496,0.00515
2010-05-03,10422.7998046875,162600,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,99.0,1.3199926614761353,0.00515
2010-05-04,9859.099609375,462200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,116.0,1.2963947057724,0.00515
2010-05-05,9635.2001953125,516200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,134.0,1.2814927101135254,0.00515
2010-05-06,9352.599609375,460600,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,164.0,1.263296127319336,0.00515
2010-05-07,9046.099609375,539400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,160.0,1.2756078243255615,0.00515
2010-05-10,10351.900390625,694200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,105.0,1.2779226303100586,0.00515
2010-05-11,10008.599609375,372000,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,104.0,1.2629930973052979,0.00515
2010-05-12,10089.7998046875,296200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,103.0,1.2639029026031494,0.00515
2010-05-13,9977.5,230200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,104.0,1.2541072368621826,0.00515
2010-05-14,9314.7001953125,397400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,112.0,1.2360023260116577,0.00515
2010-05-17,9286.099609375,292000,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,115.0,1.2392956018447876,0.00515
2010-05-18,9627.599609375,280400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,118.0,1.217893362045288,0.00515
2010-05-19,9376.5,292600,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,128.0,1.2393416166305542,0.00515
2010-05-20,9270.5,323400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,139.0,1.2478941679000854,0.00515
2010-05-21,9407.2998046875,468400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,141.0,1.2567076683044434,0.00515
2010-05-24,9287.900390625,184400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,144.0,1.234994888305664,0.00515
2010-05-25,9004.400390625,342200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,157.0,1.2345983982086182,0.00645
2010-05-26,9042.599609375,329200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,160.0,1.217300295829773,0.00645
2010-05-27,9334.900390625,351400,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,155.0,1.2347966432571411,0.00645
2010-05-28,9425.5,237600,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,156.0,1.227400541305542,0.00645
2010-05-31,9359.400390625,114200,55.7,45.8,5.7,0.0,0.0,20.0,1.0,0.22,164.0,1.2287880182266235,0.00645
2010-06-01,9299.7001953125,241600,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,168.0,1.2233014106750488,0.00645
2010-06-02,9268.0,229400,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,179.0,1.223900318145752,0.00645
2010-06-03,9276.2001953125,209200,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,189.0,1.216944694519043,0.00645
2010-06-04,8923.400390625,324000,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,200.0,1.1971030235290527,0.00645
2010-06-07,8795.2998046875,244800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,208.0,1.1922929286956787,0.00645
2010-06-08,8669.7998046875,263200,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,212.0,1.197203278541565,0.00645
2010-06-09,8868.7001953125,273000,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,205.0,1.1991989612579346,0.00645
2010-06-10,9198.2001953125,291800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,191.0,1.2109030485153198,0.00645
2010-06-11,9561.7001953125,422400,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,191.0,1.2114017009735107,0.00645
2010-06-14,9584.0,265800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,208.0,1.2218068838119507,0.00645
2010-06-15,9742.0,257000,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,211.0,1.2319064140319824,0.00645
2010-06-16,9683.2998046875,250800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,224.0,1.2311935424804688,0.00645
2010-06-17,9755.099609375,239400,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,216.0,1.238206148147583,0.00645
2010-06-18,9971.7998046875,398800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,192.0,1.2392956018447876,0.00645
2010-06-21,10071.900390625,204000,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,173.0,1.2316029071807861,0.00645
2010-06-22,10016.099609375,225600,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,185.0,1.2275059223175049,0.00913
2010-06-23,9886.0,186400,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,193.0,1.2319064140319824,0.00913
2010-06-24,9586.5,221800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,189.0,1.2337453365325928,0.00913
2010-06-25,9535.0,229400,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,186.0,1.2373021841049194,0.00913
2010-06-28,9688.5,186800,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,197.0,1.2277017831802368,0.00913
2010-06-29,9160.400390625,247600,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,205.0,1.2186353206634521,0.00913
2010-06-30,9263.400390625,280000,57.01,45.8,5.7,0.0,0.0,20.1,1.0,0.18,202.0,1.223002314567566,0.00913
2010-07-01,9178.2001953125,277600,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,204.0,1.2507504224777222,0.00913
2010-07-02,9250.7998046875,209600,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,197.0,1.257102608680725,0.00913
2010-07-05,9281.5,153600,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,208.0,1.2536983489990234,0.00913
2010-07-06,9615.0,222600,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,211.0,1.262403130531311,0.00913
2010-07-07,9987.400390625,345200,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,208.0,1.2633121013641357,0.00913
2010-07-08,10080.5,321000,56.93,45.8,5.7,0.0,0.0,19.9,1.0,-0.45,204.0,1.2694060802459717,0.00913
